,BSSID,SSID,zone,subzone,dBm_Signal,Channel,Crypto
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-69,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,6,1,-83,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,1,-67,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,1,-81,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,6,1,-82,1,{'WEP'}
0,48:8d:36:50:bc:22,MiFibra-BC20,6,1,-88,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,6,1,-82,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,6,1,-67,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-67,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,6,1,-85,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,1,-66,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,6,1,-83,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,6,1,-83,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,6,1,-67,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-67,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,1,-67,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,1,-80,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,1,-67,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,1,-68,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,1,-67,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,1,-67,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,1,-72,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,1,-70,1,{'WEP'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-50,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-81,5,{'WPA2/PSK'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-79,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-54,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-78,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,6,1,-80,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,1,-59,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-49,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-49,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-78,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,6,1,-83,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,1,-58,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-53,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-55,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-76,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,6,1,-82,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,1,-58,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-49,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-49,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-79,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,1,-59,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-54,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-55,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,1,-78,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,6,1,-82,5,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-77,6,{'WPA2/PSK'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,1,-79,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,6,1,-77,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-48,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,6,1,-78,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-77,6,{'WPA2/PSK'}
0,c8:b4:22:35:b5:2f,MOVISTAR_B520,6,1,-86,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,1,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,6,1,-76,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,6,1,-78,6,{'OPN'}
0,c8:b4:22:35:b5:2f,MOVISTAR_B520,6,1,-80,1,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,6,1,-83,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,1,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,6,1,-77,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,1,-50,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-48,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,6,1,-76,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-76,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,6,1,-84,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,1,-79,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,6,1,-75,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,6,1,-78,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-77,6,{'WPA2/PSK'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,1,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,6,1,-75,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,1,-49,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,6,1,-76,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-76,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-77,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,1,-75,6,{'WPA2/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,6,1,-79,9,{'WPA/PSK'}
0,c8:b4:22:51:20:2f,MOVISTAR_2020,6,1,-86,N/A,N/A
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,6,1,-79,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,6,1,-78,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,6,1,-79,9,{'WPA/PSK'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,1,-71,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,1,-72,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,1,-72,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,6,1,-62,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,f4:06:8d:8c:ab:b2,devolo-bb1,6,1,-91,36,{'WPA2/PSK'}
0,f4:06:8d:8c:ab:b2,devolo-bb1,6,1,-91,36,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,1,-72,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,1,-72,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,1,-72,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,1,-72,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,44:fe:3b:3e:dc:9a,,6,1,-91,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,6,1,-91,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,6,1,-90,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,6,1,-88,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,6,1,-90,56,{'WPA2/PSK'}
0,62:8d:36:d1:75:61,Invitado-755E,6,2,-74,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,2,-75,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,2,-75,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,2,-75,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,2,-82,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,2,-76,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,6,2,-79,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,2,-75,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,6,2,-80,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,2,-75,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,2,-75,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,6,2,-75,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,6,2,-77,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,6,2,-77,1,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-65,5,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-63,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-59,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-58,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,2,-81,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-63,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-56,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-56,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,2,-81,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-63,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-57,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-59,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-64,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-56,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,2,-81,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-64,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-60,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-59,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,6,2,-81,5,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,2,-77,6,{'WPA2/PSK'}
0,d8:fb:5e:01:0c:6e,MOVISTAR_0C6D,6,2,-82,6,{'WPA2/PSK'}
0,46:d9:e7:03:0b:81,LAB_POCKOK,6,2,-81,6,{'WPA2/PSK'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,2,-85,6,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-56,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-56,5,{'OPN'}
0,44:d9:e7:03:0b:81,MUKIACDAIKIN,6,2,-82,6,{'WPA2/PSK'}
0,56:d9:e7:03:0b:81,,6,2,-81,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,2,-78,6,{'WPA2/PSK'}
0,d8:fb:5e:01:0c:6e,MOVISTAR_0C6D,6,2,-80,6,{'WPA2/PSK'}
0,46:d9:e7:03:0b:81,LAB_POCKOK,6,2,-81,6,{'WPA2/PSK'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,2,-84,6,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-59,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-60,5,{'OPN'}
0,44:d9:e7:03:0b:81,MUKIACDAIKIN,6,2,-83,6,{'WPA2/PSK'}
0,56:d9:e7:03:0b:81,,6,2,-84,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,2,-78,6,{'WPA2/PSK'}
0,d8:fb:5e:01:0c:6e,MOVISTAR_0C6D,6,2,-82,6,{'WPA2/PSK'}
0,c8:b4:22:35:b5:2f,MOVISTAR_B520,6,2,-84,6,{'WEP'}
0,46:d9:e7:03:0b:81,LAB_POCKOK,6,2,-86,6,{'WPA2/PSK'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,6,2,-85,6,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-55,5,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,2,-78,6,{'WPA2/PSK'}
0,d8:fb:5e:01:0c:6e,MOVISTAR_0C6D,6,2,-81,6,{'WPA2/PSK'}
0,46:d9:e7:03:0b:81,LAB_POCKOK,6,2,-83,6,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-62,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-61,5,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,6,2,-78,6,{'WPA2/PSK'}
0,d8:fb:5e:01:0c:6e,MOVISTAR_0C6D,6,2,-78,6,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,6,2,-65,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,6,2,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,6,2,-55,5,{'OPN'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-73,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-72,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-72,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-73,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-71,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-72,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,6,2,-80,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,6,2,-71,10,{'WEP'}
0,44:fe:3b:3e:dc:99,MiFibra-DC97,6,2,-83,11,{'WEP'}
0,50:7e:5d:67:53:ed,Orange-53EB,6,2,-77,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,2,-87,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,2,-86,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,2,-87,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,6,2,-86,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,a8:d3:f7:16:61:2c,Orange-612A,9,1,-76,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,9,1,-62,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,9,1,-75,1,{'WEP'}
0,80:78:71:43:1c:98,MOVISTAR_1C97,9,1,-82,1,{'WPA2/PSK'}
0,94:6a:b0:9e:d2:b4,MiFibra-D2B2,9,1,-75,1,{'WPA2/PSK'}
0,48:8d:36:e2:00:79,NOMEROBESELWIFI,9,1,-88,1,{'WEP'}
0,6a:8d:36:e2:00:7a,Invitado-0077,9,1,-83,1,{'WEP'}
0,dc:53:7c:04:19:ec,ONO41B1,9,1,-84,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,94:6a:b0:5d:67:3a,MiFibra-6738,9,1,-79,1,{'WPA2/PSK'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,9,1,-84,1,{'WEP'}
0,00:1a:2b:8d:de:d0,WLAN_E65F,9,1,-81,1,{'WPA/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,9,1,-71,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,9,1,-62,1,{'WEP'}
0,f8:08:4f:35:73:de,vodafone73D8,9,1,-82,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,04:a2:22:1e:1a:16,MiFibra-1A14,9,1,-76,1,{'WEP'}
0,48:8d:36:e2:00:79,NOMEROBESELWIFI,9,1,-84,1,{'WEP'}
0,6a:8d:36:e2:00:7a,Invitado-0077,9,1,-85,1,{'WEP'}
0,dc:53:7c:04:19:ec,ONO41B1,9,1,-86,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,94:6a:b0:5d:67:3a,MiFibra-6738,9,1,-77,1,{'WPA2/PSK'}
0,00:1a:2b:8d:de:d0,WLAN_E65F,9,1,-84,1,{'WPA/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,9,1,-70,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,a8:d3:f7:16:61:2c,Orange-612A,9,1,-75,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,9,1,-63,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,9,1,-64,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,9,1,-74,1,{'WEP'}
0,80:78:71:43:1c:98,MOVISTAR_1C97,9,1,-81,1,{'WPA2/PSK'}
0,94:6a:b0:9e:d2:b4,MiFibra-D2B2,9,1,-74,1,{'WPA2/PSK'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,9,1,-73,1,{'WPA2/PSK'}
0,00:1a:2b:8d:de:d0,WLAN_E65F,9,1,-80,1,{'WPA/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,9,1,-71,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,a8:d3:f7:16:61:2c,Orange-612A,9,1,-75,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,9,1,-61,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,9,1,-62,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,9,1,-75,1,{'WEP'}
0,94:6a:b0:9e:d2:b4,MiFibra-D2B2,9,1,-74,1,{'WPA2/PSK'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,9,1,-74,1,{'WPA2/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,9,1,-71,1,"{'WPA2/PSK', 'WPA/PSK'}"
0,a8:d3:f7:16:61:2c,Orange-612A,9,1,-74,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,9,1,-62,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,9,1,-61,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,9,1,-67,1,{'WEP'}
0,00:1a:2b:8d:de:d0,WLAN_E65F,9,1,-79,1,{'WPA/PSK'}
